2.275573259449098771e+02,1.982819833764636996e+00
2.828322925417695615e+02,3.756141483699873334e+02
2.478375120163647978e+02,6.522553991309422372e+00
2.243312783694357222e+02,3.931689359634324887e+02
3.186966094259938700e+02,4.155888334488849978e+01
3.133859908278145099e+02,3.632993623100131231e+02
3.365016356303153771e+02,5.719748650827014558e+01
3.313604546561177813e+02,3.492099545717716182e+02
2.972965511789630000e+02,2.561473731940228049e+01
3.154115574386356684e+02,3.618722909001097605e+02
2.365201250427549269e+02,3.464900230038438167e+00
1.944339135627934638e+02,3.949761988543418738e+02
2.805726929221584669e+02,1.721596761551111854e+01
2.724465496398345294e+02,3.851853545534573300e+02
2.580381437473881761e+02,9.506959831964621799e+00
2.863166238184721237e+02,3.791193860048572333e+02
3.256919900047407168e+02,4.498193743564016245e+01
3.211616634191767048e+02,3.576097392764878578e+02
2.727027277348549887e+02,1.391548919110547899e+01
3.053446825639910003e+02,3.686069282227311987e+02
3.349442452701239290e+02,5.567147874236997040e+01
3.263306161150267144e+02,3.534943012448276249e+02
3.566393794726558326e+02,7.658757012023286848e+01
3.386153461828417335e+02,3.356763694402799274e+02
2.996867967685145686e+02,2.698085395161393762e+01
3.344310019057317049e+02,3.464485444797444416e+02
3.376585706382713283e+02,5.835322469910877885e+01
3.515958792488139011e+02,3.286010980415356926e+02
3.006375781013858841e+02,2.753651464399175097e+01
2.922902794748780479e+02,3.707658446349843189e+02
1.907616410523279455e+02,1.914676113898963195e-01
2.134948914448452228e+02,3.943512470056199959e+02
2.386820681406801725e+02,3.885543642042932788e+00
2.688456920229799039e+02,3.865599502775888823e+02
1.751271017501613869e+02,1.494414647204933999e+00
2.286447882743295850e+02,3.925288495667940651e+02
2.207275896348312756e+02,1.132564571966071298e+00
2.014959785925118467e+02,3.989900149617976126e+02
2.727027277348549887e+02,1.391548919110547899e+01
2.302803245556089280e+02,3.966111910071352895e+02
2.936764053632066407e+02,2.362773193915708703e+01
2.895248754745765609e+02,3.775330637712753514e+02
2.825801416151602439e+02,1.812210699976438377e+01
2.554381389962744038e+02,3.863105453878262097e+02
2.297208753168889075e+02,2.646041369918549435e+00
2.014959785925118467e+02,3.989900149617976126e+02
1.515869030490465832e+02,5.838994269448932073e+00
2.424538191044439657e+02,3.943209932844576997e+02
3.315669302583076501e+02,4.997215666589951866e+01
2.972710548924566183e+02,3.679464332441321517e+02
2.017712748103175500e+02,1.292946474947598290e-02
2.264666013213835072e+02,3.971690476862110017e+02
1.596432916426725512e+02,4.021886649888756438e+00
2.793753910557691142e+02,3.772294364856933271e+02
2.427226330273062445e+02,4.738468905723550506e+00
2.042443496586783453e+02,3.948848113398837540e+02
2.639735922499118601e+02,1.152281985847710644e+01
3.004001705511237788e+02,3.716028924299477012e+02
3.174012678643687195e+02,4.056072523260183971e+01
3.614312351631992897e+02,3.160269285552514020e+02
3.376424951744428995e+02,5.556633115570554082e+01
3.744499061208687181e+02,2.852210392312799740e+02
3.456640579544484240e+02,6.691032992433571280e+01
3.534829205054632553e+02,3.186428021410530960e+02
3.215975855009231736e+02,4.172665112622868833e+01
3.193411698158371905e+02,3.529380241057776857e+02
2.910924895065566602e+02,2.358422754688095324e+01
2.884417471170481235e+02,3.728164243055933866e+02
2.496814085736372135e+02,6.414329289909005638e+00
1.873519100780217741e+02,3.947391093848667651e+02
1.491853733092971197e+02,6.449000673461398492e+00
2.624314290086430219e+02,3.840212039605565906e+02
2.327260262257602221e+02,2.786296407075155912e+00
2.504681429931889056e+02,3.877646205363811305e+02
2.135979791358367095e+02,4.987512996827661027e-01
1.863633645362946822e+02,3.985670208967163717e+02
1.420288280465788944e+02,8.457296935213179268e+00
2.353534639172787593e+02,3.913385030623773559e+02
1.655955056884378394e+02,2.902097504888786261e+00
1.724249405478823007e+02,3.934017391282495737e+02
1.215836353382924528e+02,1.584464310044259605e+01
2.234629718068755437e+02,3.975556133569126587e+02
1.995688279949436605e+02,1.187291485393870971e-05
2.788080611597331426e+02,3.825586830365717219e+02
2.855261493546965426e+02,2.070167695991949586e+01
2.577786539183284162e+02,3.855764043727824628e+02
1.125365889634246912e+02,1.920959424290393258e+01
1.843590830165797172e+02,3.945623411533387070e+02
1.976416709746073082e+02,8.655292432848682438e-03
2.665336847750581910e+02,3.825421583487878934e+02
2.346247144870519890e+02,3.116435432587479681e+00
2.788080611597331426e+02,3.825586830365717219e+02
3.187476151204361940e+02,3.956171100049775191e+01
3.403205809547916942e+02,3.339130919513804656e+02
3.085599280625369261e+02,3.418453111005030109e+01
3.158796527502386766e+02,3.555901888629807104e+02
2.636570445402270479e+02,1.059758170985921311e+01
3.486866613220395834e+02,3.245780997587503407e+02
3.672887720339795123e+02,9.661381218822201333e+01
3.361198127513009126e+01,8.728671895621337740e+01
3.892059762413199451e+02,1.377594737767181527e+02
6.133347816508242545e+01,5.444431737473371413e+01
3.667292922930988652e+02,9.567811320753820326e+01
8.157956291926780068e+00,1.413231321231764355e+02
3.984256267364573887e+02,2.146276246485574575e+02
4.261538757815327472e+01,7.626255282891105480e+01
3.865684999363103884e+02,1.404092622938413513e+02
1.560359675738050100e+01,1.221542640190948106e+02
3.920921523533683057e+02,1.637339779884645736e+02
2.660188555782531239e+01,9.996863799615387336e+01
3.865838635808122490e+02,1.302188482509417611e+02
4.657671596785976931e+01,7.010921408141823008e+01
3.785464440206242216e+02,1.115078362377109897e+02
5.473655144794633998e+00,1.513249755652501563e+02
3.985252717968860452e+02,1.857453212987124402e+02
1.325577130212204224e+01,1.263641146008286711e+02
3.943567535675718432e+02,1.815730236756537295e+02
5.278443169647147215e+01,6.431571090776614597e+01
3.855971894648725993e+02,2.577137635048319453e+02
2.259321429106293522e+01,1.057728703546874982e+02
3.920453696284845932e+02,2.315345288804811332e+02
4.176878448576275105e+01,7.734798956872938902e+01
3.544806316622937743e+02,7.765288371050705507e+01
6.352068419920607312e+01,5.239385630666382099e+01
3.676136554622885342e+02,9.208468988497523355e+01
8.610224466423990464e+01,3.441477655485113019e+01
3.485255701566580910e+02,6.686655987465687190e+01
3.415619755989829400e+02,3.395665737744519106e+02
3.665681883570121045e+02,9.046573731571378119e+01
2.895248754745765609e+02,3.775330637712753514e+02
2.585567770400916174e+02,9.674762139172202069e+00
2.494149007278070656e+02,3.926547376725022787e+02
2.207275896348312756e+02,1.132564571966071298e+00
2.613059715813446928e+02,3.891846643165598607e+02
1.232597562830337949e+02,1.448460115923177227e+01
2.703921647462258875e+02,3.859793580469269045e+02
2.446681451940083321e+02,5.715182876858193595e+00
2.094758974081072438e+02,3.987504240168710794e+02
1.767674165760391531e+02,1.299395432625715330e+00
2.394915797294175377e+02,3.949505654909845589e+02
1.486527410265073854e+02,6.588605170968264702e+00
1.574876704586441463e+02,3.945261884119886986e+02
2.146962535830045908e+02,5.796041703088121722e-01
1.884408268935270030e+02,3.947921219477020713e+02
1.667589907941641627e+02,2.407098148070190291e+00
1.803266284528960739e+02,3.980765137762185191e+02
1.375631597800039856e+02,9.858027263048427358e+00
1.643383527792802568e+02,3.921960583925841206e+02
1.596432916426725512e+02,4.021886649888756438e+00
1.754003745497880118e+02,3.975390316406326292e+02
1.745806959204765860e+02,1.562438420111249116e+00
1.974318620100181079e+02,3.949999882461118546e+02
2.286471956403331660e+02,2.140705852741405124e+00
3.366951220743919748e+02,3.376105563142731967e+02
3.535380489573261116e+02,7.272251984906621658e+01
3.644305826447957202e+02,3.117414937019648278e+02
3.386323482537196696e+02,5.652294005888330730e+01
3.405921351192037037e+02,3.405434663765194045e+02
3.317794004216432313e+02,5.267150617919136835e+01
4.852783649783845021e+01,6.783294750984256893e+01
3.765600771105729336e+02,1.075762321616549428e+02
3.057590668369175546e+01,9.336376350527974921e+01
3.931781811761208587e+02,1.707362294957303277e+02
1.456153837857715416e+01,1.230703737777274824e+02
3.987399921678967303e+02,2.096821177039179815e+02
4.380092426139088957e+01,7.347240582395663466e+01
3.894599573694574701e+02,1.385453890489498008e+02
1.883032507282356960e+01,1.133370790584291825e+02
3.988715963279912557e+02,2.066565758312555374e+02
1.173011803662080865e+01,1.304492658107895124e+02
3.854302820557642235e+02,2.582326854868191504e+02
5.626050992688789165e+00,1.524559579084610448e+02
3.949130746195619395e+02,1.916409924687476973e+02
1.275294775160051586e+01,1.293160383240333431e+02
3.893010788364957762e+02,2.446019761491631925e+02
5.561399922523727923e+01,6.130785557404149699e+01
3.913515510653601268e+02,1.597134130999625086e+02
2.757141759347547350e+01,9.830310008857532011e+01
3.987538538681645264e+02,1.895928450762022806e+02
9.695838056838653074e+00,1.363784264205605439e+02
3.846615013086034764e+02,2.605620522018560337e+02
1.194874860214975740e+02,3.789395151634669787e+02
3.764589751999997134e+02,2.810460064597099290e+02
3.575687267875244970e+02,8.180966892336755336e+01
3.824706088702700981e+02,2.667251677799450817e+02
7.850744018175419114e+00,1.423691583091608379e+02
3.979885236419613648e+02,2.195637978068596965e+02
1.257720086902639878e+01,1.281472180690234097e+02
3.908672988931154464e+02,2.376912642097826449e+02
2.999260703184813792e+01,9.429784351478083693e+01
3.790201615005840949e+02,1.196753190253767514e+02
7.772926904467517772e+01,4.147424550850612945e+01
3.252650369716052410e+02,4.463423401044772731e+01
3.053446825639910003e+02,3.686069282227311987e+02
2.875539299929669710e+02,2.048392414983041476e+01
3.250512009861193405e+02,3.545391754716951027e+02
3.102003068756246762e+02,3.353105092324491920e+01
2.951293932838134992e+02,3.745864618985995094e+02
2.872298997745173210e+02,2.156025154486815154e+01
2.174398407243979250e+02,3.981917515016243669e+02
1.846310434349927334e+02,4.197119016517092405e-01
2.637168786750510208e+02,3.835687372411969136e+02
2.765283974775977640e+02,1.547044807413888634e+01
3.237631781927948396e+02,3.555734203681898862e+02
2.526065759380128952e+02,7.198305800130640364e+00
2.172948632681288927e+02,3.940055047274657909e+02
2.795652477443787802e+02,1.677122256297107583e+01
2.713612403218783129e+02,3.806686850368089949e+02
1.386109293331314518e+02,9.519024443695712989e+00
1.734884579057429335e+02,3.972969910738752333e+02
1.066792437274101246e+02,2.212086717606672437e+01
2.963352125144571119e+02,3.739224515860270230e+02
3.134662793565069592e+02,3.763107852928828834e+01
3.364459939650945444e+02,3.445725499083554837e+02
3.299081161994619151e+02,4.852326924553025833e+01
3.504259001088837522e+02,3.224796746510716048e+02
3.795069534997945766e+02,1.134898454150744982e+02
3.225579805438158587e+01,8.933067105988091328e+01
3.921098572713337376e+02,1.475221885616906548e+02
6.054588366193939919e+01,5.519813768590040581e+01
3.672887720339795123e+02,9.661381218822201333e+01
8.186489991634714158e+01,3.739136928746287936e+01
3.898093892785105936e+02,1.525183504601456548e+02
4.380092426139088957e+01,7.347240582395663466e+01
3.388058965151973894e+02,5.951850265330378420e+01
7.026548901196267138e+01,4.644494641477564301e+01
3.845742968589296424e+02,1.341797231944058240e+02
3.557941599233107581e+02,3.156067692140180156e+02
3.483423928433659853e+02,6.666102946551748687e+01
6.753627612837098582e+01,4.988106542976436231e+01
3.237940050006686761e+02,4.565773216626706699e+01
2.272983487774910429e+02,3.927391057399490251e+02
2.565755878580391141e+02,8.338740141577687837e+00
2.813266573164025317e+02,3.814468278163266746e+02
1.756736932453958389e+02,1.427899222440942140e+00
3.254786334467387405e+02,3.541920615768380003e+02
2.917290617550341949e+02,2.259875588966002624e+01
3.062765422142538796e+02,3.680200879206026912e+02
2.177140201490726099e+02,8.331948462220282181e-01
1.924122082900146893e+02,3.988740534991347886e+02
2.256480167992763484e+02,1.721004104417716007e+00
2.374911061207513399e+02,3.909087935726780643e+02
1.425563279389642162e+02,8.299403211691810611e+00
1.924122082900146893e+02,3.988740534991347886e+02
2.036981978629834771e+02,4.417748608278770917e-02
2.793753910557691142e+02,3.772294364856933271e+02
2.555195058851497549e+02,8.026594639402560460e+00
2.693345833534596636e+02,3.814729399515995851e+02
2.086509115683107609e+02,2.099831464983878959e-01
1.664897900056886044e+02,3.925502931966745450e+02
1.162451660087348415e+02,1.748916156783243991e+01
1.914366716378471267e+02,3.949069047656963676e+02
1.825200528850584476e+02,7.239164386877519064e-01
2.613059715813446928e+02,3.891846643165598607e+02
3.085918951347571806e+02,3.246943867690816887e+01
3.544806316622937743e+02,3.173471162894929876e+02
3.703719968795396085e+02,9.652907846193370744e+01
3.638084954981054580e+02,3.126502024176230066e+02
3.815877090414197710e+02,1.179873248135772599e+02
4.466037288615677880e+01,7.241483547717835734e+01
3.790294339595425868e+02,2.865024846896124018e+02
1.791206691975867216e+01,1.153146954013872403e+02
3.897471310546210930e+02,2.427469954943678374e+02
2.578369621532857536e+01,1.014036402337387841e+02
3.925822845168540880e+02,1.666916850885158681e+02
1.883032507282356960e+01,1.133370790584291825e+02
3.826952179998653492e+02,1.205078351861285881e+02
3.665886159782592131e+02,2.995553278695276731e+02
3.566393794726558326e+02,7.658757012023286848e+01
4.965364908558458978e+01,6.779456686364878237e+01
3.739558495941191723e+02,1.027249694270570046e+02
3.683921938457866077e+02,2.965055962184667919e+02
9.582146832660981772e+00,1.384143302540680622e+02
3.990000000000000000e+02,1.995000000000000000e+02
3.285541158176295085e+01,8.842016912100882564e+01
3.586531846902934149e+02,7.920655128837087489e+01
3.862504778615243595e+02,2.556335282521731074e+02
2.452931607373267298e+01,1.021721840065591209e+02
3.942891285535525299e+02,1.807581696599988845e+02
6.034963614779235286e+01,5.538727117106273568e+01
3.299081161994619151e+02,4.852326924553025833e+01
3.223213282897515910e+02,3.505551730716151724e+02
1.246355345248113622e+02,1.457957979413336602e+01
1.852647123793913693e+02,3.984914736524119121e+02
1.145470670729028768e+02,1.899169219372717521e+01
2.688456920229799039e+02,3.865599502775888823e+02
2.416468885698618010e+02,4.502846728780014018e+00
2.012473646371629741e+02,3.949644455548292399e+02
1.896615887397279039e+02,2.427399970737553758e-01
2.414858433904505546e+02,3.900395948402061777e+02
2.547263224531405115e+02,7.796313785306296040e+00
5.724545076728833237e+01,5.844996792690460552e+01
3.923650633155898504e+02,2.296536483001718238e+02
3.727083000784091382e+00,1.593122187393011586e+02
3.814977121122250310e+02,2.692711079576367297e+02
8.587729157890510123e+01,3.604313381910896510e+02
3.899939660440541047e+02,2.416850997128054246e+02
2.559226238926120800e+01,1.002684220556028265e+02
3.982702136075995440e+02,2.165485243463843688e+02
1.152951027602784109e+02,3.803584675398083732e+02
3.514175736776109034e+02,3.288108688699742288e+02
2.982104011602366427e+02,2.760690096962679263e+01
3.323903136235864508e+02,3.482965542108581189e+02
3.456640579544484240e+02,6.691032992433571280e+01
3.069733033505902426e+02,3.675765869088018007e+02
2.327260262257602221e+02,2.786296407075155912e+00
2.072397805709459533e+02,3.947596934866061815e+02
1.607229403614591661e+02,3.804855334147219992e+00
1.873519100780217741e+02,3.947391093848667651e+02
1.277079638901106051e+02,1.336522745280413460e+01
2.364228780238926788e+02,3.911265982925310141e+02
1.726697977136972497e+02,1.812392281974126718e+00
1.444005860916388997e+02,3.877280269639270500e+02
7.970130458015739805e+01,3.997406926864906040e+01
3.515958792488139011e+02,7.039890195846425058e+01
3.580463150688877931e+02,3.125266522063535035e+02
3.337651985449675180e+02,5.453830699974000140e+01
2.908523949660641392e+02,3.715447653740266105e+02
2.956122705514580389e+02,2.467814367350021598e+01
3.133859908278145099e+02,3.632993623100131231e+02
2.605201439800046046e+02,9.561083427699031745e+00
3.463826571345470597e+02,3.272698131483469979e+02
2.135979791358367095e+02,4.987512996827661027e-01
1.333912725896573193e+02,3.877282820412092406e+02
1.047173926152379551e+02,2.395368890988891053e+01
1.643383527792802568e+02,3.921960583925841206e+02
9.967053483211113019e+01,2.677383555380711755e+01
3.174012678643687195e+02,4.056072523260183971e+01
3.394194635732251299e+02,3.417068694310543151e+02
3.616158105719841274e+02,8.762620548874896542e+01
2.792512343869447022e+00,1.644055253760122923e+02
3.936623544084980608e+02,1.536608231907597144e+02
1.560359675738050100e+01,1.221542640190948106e+02
3.874298901035436415e+02,2.664522696080574633e+02
6.539931923547527504e+00,1.470966032867165438e+02
3.904700323668777173e+02,2.395573014864978063e+02
1.113084086298066921e+02,3.751999143980481222e+02
3.844867361398834760e+02,2.610783808204769798e+02
9.737633245602154375e+01,3.677395406406598113e+02
3.985624768777436202e+02,2.127053132979789893e+02
9.527856829844836284e+00,1.368970017901862093e+02
3.949920544248124088e+02,1.957284359828305185e+02
4.176878448576275105e+01,7.734798956872938902e+01
3.880720067336882835e+02,1.456486716708716358e+02
1.145470670729028768e+02,1.899169219372717521e+01
2.459418333268765195e+02,3.935190869920756995e+02
1.677679842685117251e+02,2.539777676769006121e+00
1.523193329355966057e+02,3.897627299390485973e+02
9.191074856176301466e+01,3.149761021056926324e+01
3.237940050006686761e+02,4.565773216626706699e+01
2.833235654938609969e+02,3.753779514327758307e+02
2.815776677532019789e+02,1.766626700143069684e+01
3.235843409677098066e+02,3.495164101758040260e+02
3.655948803797344908e+02,9.381605143455055895e+01
6.252264194380902040e+01,5.332176720402341630e+01
3.551397974951831884e+02,7.852124456157038423e+01
3.658118753895610098e+02,3.096844367613100530e+02
3.917075217028441898e+02,1.615877665127981118e+02
3.190712318722520990e+01,9.127395118725762302e+01
3.951279626270001017e+02,2.386145783360761641e+02
4.160036374313636998e+01,7.756577646144558003e+01
3.883553232392654877e+02,1.467014213659920188e+02
4.517399114835058072e+00,1.572858394367899564e+02
3.973238072652086430e+02,1.736931931634775026e+02
1.405232922519260796e+01,1.243344200645010744e+02
3.944818802247983740e+02,2.117964633075172856e+02
5.848587539163361271e-01,1.842351192913084788e+02
2.872298997745173210e+02,2.156025154486815154e+01
2.733788949257551621e+02,3.798421051344044486e+02
1.915868568562360963e+02,1.569987042778109299e-01
2.494149007278070656e+02,3.926547376725022787e+02
2.727027277348549887e+02,1.391548919110547899e+01
2.124080265559898919e+02,3.944365398909149008e+02
1.816972618324966220e+02,7.959172192495600484e-01
2.473102194055830125e+02,3.886156509623627926e+02
2.286471956403331660e+02,2.140705852741405124e+00
1.664897900056886044e+02,3.925502931966745450e+02
1.457302958038659426e+02,7.382668895645338125e+00
1.993396991604764423e+02,3.949914314774160857e+02
2.155196573770542443e+02,6.442216642377900371e-01
2.572593303656894932e+02,3.857420580907581780e+02
3.334138456170803124e+02,5.162393042806152721e+01
3.554675803844623942e+02,3.160432138398415987e+02
3.805921400066329170e+02,1.234492183174848492e+02
4.485141057048818425e+01,7.346800490564990582e+01
2.756376895656426882e+02,1.611435704735822583e+01
2.703490217202728445e+02,3.810736093080898854e+02
1.274511644946399116e+02,1.346447838565464394e+01
2.354374449688020832e+02,3.957364646265172041e+02
1.078915208781869239e+02,2.149837935554234036e+01
1.794685765441512046e+02,3.941751579843165700e+02
1.907616410523279455e+02,1.914676113898963195e-01
1.494060812587523230e+02,3.890547571325500940e+02
1.066792437274101246e+02,2.212086717606672437e+01
3.305756225176749012e+02,5.156464207898997643e+01
3.589733604953511303e+01,8.533162281826346884e+01
3.667292922930988652e+02,9.567811320753820326e+01
2.987329626675965528e+02,3.725695499509124602e+02
2.633962963147414484e+02,1.050922425351348011e+01
2.903716729941502308e+02,3.718017566040790598e+02
2.097508553895424939e+02,2.635325454130281742e-01
2.234629718068755437e+02,3.975556133569126587e+02
1.545321057487194025e+02,5.134008924900541615e+00
1.944339135627934638e+02,3.949761988543418738e+02
1.200656463277360331e+02,1.649608349363208504e+01
1.582954424362711734e+02,3.946984488564838784e+02
1.370915867867121278e+02,9.465232967270992503e+00
2.124992751125010102e+02,3.985760378512429725e+02
2.845488794185114898e+02,2.021846516915124425e+01
2.608848141337246602e+02,3.845524400729195804e+02
1.957146873665113560e+02,3.591449018509251800e-02
2.773862145030029751e+02,3.781223760567338559e+02
2.946457875396592954e+02,2.415026628632134020e+01
3.293627210824959093e+02,3.445322168394392861e+02
3.356431053575651049e+02,5.367371682855343806e+01
1.977035986461322636e+01,1.113697206706844440e+02
3.971783394666201161e+02,1.726015965953424711e+02
2.848184295228631413e+01,9.532802444802004516e+01
3.931410605907984745e+02,2.245337827709611815e+02
7.549310501779444849e+00,1.434168643739049003e+02
3.769391257773330608e+02,2.906899481487723165e+02
3.705139350241923921e+02,9.676498149344942590e+01
3.897106826176049026e+02,2.596676509275936837e+02
1.334702287987415730e+02,3.843326481103196102e+02
3.847032005872030140e+02,2.736621499975306619e+02
9.541122471956465745e+01,3.696933513995744534e+02
3.971410311820365564e+02,2.266711757806181424e+02
4.331369255420156605e-01,1.844270707952338739e+02
3.970268482583837795e+02,1.715108196420577258e+02
5.850521915410541851e+01,5.835921293184537717e+01
2.124992751125010102e+02,3.985760378512429725e+02
1.696720847003438166e+02,2.242438753601788903e+00
1.223446395628786405e+02,3.834763581436970981e+02
8.950175794930046891e+01,3.214393051974622040e+01
1.483494294737840278e+02,3.887863597252754175e+02
1.035083802695218083e+02,2.461186735081400911e+01
1.297672399360804434e+02,3.864160029902946007e+02
3.727222050323931057e+02,2.886231521820112675e+02
2.996867967685145686e+02,2.698085395161393762e+01
2.850378478053555114e+02,3.745406032570111279e+02
2.045239125855204918e+02,6.326741963241033773e-02
2.342828963867723928e+02,3.915445014253173213e+02
2.237362676195516826e+02,1.477644363386389159e+00
2.662782591014113223e+02,3.826372492908413392e+02
2.335401397606173930e+02,2.925538573604029580e+00
3.683921938457866077e+02,2.965055962184667919e+02
3.877966042363859742e+02,1.335861256407587803e+02
3.744873910006700726e+02,2.953105578252137207e+02
1.161635202929690536e+01,1.324180737812268944e+02
3.946442461327249021e+02,1.856511090493845018e+02
3.751113821511313517e+01,8.169924825470100416e+01
3.943358008641622519e+02,1.566133971779006515e+02
1.456153837857715416e+01,1.230703737777274824e+02
3.922302766556875895e+02,1.645398823788600851e+02
3.012419355456305539e+02,3.655590991563569787e+02
3.445777010549728629e+02,6.568801324468233815e+01
3.515958792488139011e+02,3.286010980415356926e+02
3.056123128429700841e+02,3.221848920177501441e+01
1.115696129418072928e+02,2.042320912023129154e+01
1.813692840336983920e+02,3.943401635907024456e+02
1.806006841881181515e+02,8.972158759028161512e-01
3.303243177467722376e+02,3.501162271672330917e+02
3.225324270280461292e+02,4.461722729006933719e+01
1.195608550710266371e+02,1.671602064725530568e+01
2.504803566808346886e+02,3.923762640469140024e+02
3.748115563595901563e+02,1.105122883313977695e+02
6.034963614779235286e+01,5.538727117106273568e+01
3.815965817188475171e+02,1.259828789768792348e+02
1.165450298010423609e+02,1.806482447085943477e+01
2.475739133920343420e+02,3.885467304028180706e+02
2.396238741234364795e+02,4.544488990770503278e+00
6.467042543384741293e+01,5.245838744657928032e+01
3.334138456170803124e+02,5.162393042806152721e+01
3.469186305891178677e+02,3.266523241481652349e+02
3.005452787863958974e+02,2.901284761195012152e+01
6.815683213202959223e+01,4.933601545508275876e+01
1.433483898585885754e+02,3.909347060449774744e+02
9.658803585292231730e+01,2.859248806623330097e+01
1.564117636768226873e+02,3.942913085601049943e+02
1.100843319207535274e+02,2.039903734237068988e+01
1.844410060864811385e+02,3.984308339657595752e+02
1.577568484586551847e+02,4.416019880164611777e+00
1.368321545411363900e+02,3.854512237985680940e+02
2.245558760388946098e+02,1.579679982262689464e+00
2.752567608087795179e+02,3.840566666142444205e+02
2.885407593036673006e+02,2.097271025799338418e+01
7.772926904467517772e+01,4.147424550850612945e+01
3.915242919031667839e+02,1.453989711827271094e+02
3.775948413593251871e+02,2.785684779415494177e+02
6.196694590047883366e+00,1.484154266675711540e+02
3.716376929966921807e+02,9.865921137864621926e+01
3.664175609526625976e+02,3.087647145496392795e+02
3.497336809493269811e+02,7.167807669321486230e+01
7.512329131489541112e+01,4.248325519028259123e+01
1.344313021137949704e+02,3.880903352650760212e+02
3.671493864598902519e+02,2.986204018671939480e+02
8.550083734017874804e+00,1.400180102721005255e+02
3.989969605414837588e+02,2.006012423482968074e+02
3.034192145797331364e+01,9.231242098927441475e+01
3.750136004080648036e+02,1.046568343432265777e+02
3.923233956982699056e+02,2.506799577118664502e+02
3.685395252965349755e+00,1.613307641186963508e+02
3.771445985933076486e+02,2.795613684765820040e+02
1.953331582729052229e+01,1.118605854493908680e+02
3.466810833859999548e+02,6.482268679052390326e+01
3.644305826447957202e+02,3.117414937019648278e+02
3.260843476775040131e+02,4.759230996259472590e+01
7.026548901196267138e+01,4.644494641477564301e+01
3.610068055660595974e+02,8.672195825172394734e+01
3.891205930871847158e+02,2.615022634850076884e+02
2.149214920272868312e+00,1.684428017741857389e+02
3.737175132239746631e+02,2.866831712441215814e+02
1.248166945620678803e+01,1.284024793296628388e+02
3.945014219113439253e+02,1.834753871743758395e+02
9.202422786915776953e+01,3.644763800464085080e+02
3.890381532112004379e+02,2.456600027454600479e+02
9.361307519190489757e+00,1.374160388155758312e+02
3.973238072652086430e+02,1.736931931634775026e+02
1.883032507282356960e+01,1.133370790584291825e+02
3.625199359476022778e+02,8.898884509024320266e+01
6.753627612837098582e+01,4.988106542976436231e+01
2.003947609522490438e+02,3.989979934807323616e+02
1.505186219921359339e+02,6.106425627812740231e+00
1.672975674903695449e+02,3.926770044613381287e+02
2.852820821673167302e+02,2.058036838617812236e+01
2.481907069250041786e+00,1.662879281422495978e+02
3.949976962423796749e+02,1.965460718304086356e+02
9.341040212404764986e+01,3.653439918913469455e+02
3.934709154360175489e+02,2.461426196188992321e+02
1.252847440908906549e+02,3.813238472396382122e+02
1.328720112430577842e+02,1.145489606425596207e+01
2.264666013213835072e+02,3.971690476862110017e+02
2.105756101074412072e+02,3.076787103781271071e-01
2.454617335673058278e+02,3.890878965728753087e+02
2.695883993588686849e+02,1.362636763832543352e+01
3.174192439218720665e+02,3.604201724859069600e+02
